ZIPcode,TaxRateArea_CITY,AIN,RollYear,TaxRateArea,AssessorID,PropertyLocation,PropertyType,PropertyUseCode,GeneralUseType,SpecificUseType,SpecificUseDetail1,SpecificUseDetail2,totBuildingDataLines,YearBuilt,EffectiveYearBuilt,SQFTmain,Bedrooms,Bathrooms,Units,RecordingDate,LandValue,LandBaseYear,ImprovementValue,ImpBaseYear,TotalLandImpValue,HomeownersExemption,RealEstateExemption,FixtureValue,FixtureExemption,PersonalPropertyValue,PersonalPropertyExemption,isTaxableParcel?,TotalValue,TotalExemption,netTaxableValue,SpecialParcelClassification,AdministrativeRegion,Cluster,ParcelBoundaryDescription,HouseNo,HouseFraction,StreetDirection,StreetName,UnitNo,City,ZIPcode5,rowID,CENTER_LAT,CENTER_LON,Location 1
91505-2936,BURBANK    ,2480021006,2016,2530,2480-021-006,625 N CALIFORNIA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1940,1956,1723,3,2,1,20070330,36423.0,1975,75182.0,1975,111605.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,111605.0,7000.0,104605.0, ,3,3183,TRACT NO 9666 LOT   33,625, ,N,CALIFORNIA ST, ,BURBANK CA,91505.0,20162480021006,34.16326448,-118.34039291,"CALIFORNIA ST
(34.16326448, -118.34039291)"
91505-2936,BURBANK    ,2480021007,2016,2530,2480-021-007,621 N CALIFORNIA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1939,1950,1396,2,1,1,20060523,267682.0,2001,104083.0,2001,371765.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,371765.0,7000.0,364765.0, ,3,3183,TRACT NO 9666 LOT   34,621, ,N,CALIFORNIA ST, ,BURBANK CA,91505.0,20162480021007,34.16313688,-118.34033026,"CALIFORNIA ST
(34.16313688, -118.34033026)"
91505-2936,BURBANK    ,2480021008,2016,2530,2480-021-008,619 N CALIFORNIA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1947,1957,1631,3,2,1,19991028,220678.0,1981,75765.0,1981,296443.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,296443.0,7000.0,289443.0, ,3,3183,TRACT NO 9666 LOT   35,619, ,N,CALIFORNIA ST, ,BURBANK CA,91505.0,20162480021008,34.16300925,-118.3402688,"CALIFORNIA ST
(34.16300925, -118.34026880)"
91505-2936,BURBANK    ,2480021009,2016,2530,2480-021-009,613 N CALIFORNIA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1941,1944,1473,3,2,1,19960625,36423.0,1975,31661.0,1975,68084.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,68084.0,7000.0,61084.0, ,3,3183,TRACT NO 9666 LOT   36,613, ,N,CALIFORNIA ST, ,BURBANK CA,91505.0,20162480021009,34.16288339,-118.34020691,"CALIFORNIA ST
(34.16288339, -118.34020691)"
91505-2936,BURBANK    ,2480021010,2016,2530,2480-021-010,609 N CALIFORNIA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1936,1940,1155,1,1,1,20140529,208881.0,2003,56508.0,2003,265389.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,265389.0,7000.0,258389.0, ,3,3183,TRACT NO 9666 LOT   37,609, ,N,CALIFORNIA ST, ,BURBANK CA,91505.0,20162480021010,34.16275464,-118.34014450000001,"CALIFORNIA ST
(34.16275464, -118.34014450)"
91505-3549,BURBANK    ,2480021011,2016,2530,2480-021-011,3301 W VERDUGO AVE  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1944,1946,1275,3,1,1,20150710,477794.0,2014,195301.0,2014,673095.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,673095.0,7000.0,666095.0, ,3,3183,TRACT NO 9666 LOT   38,3301, ,W,VERDUGO AVE, ,BURBANK CA,91505.0,20162480021011,34.16253268,-118.33990453,"VERDUGO AVE
(34.16253268, -118.33990453)"
91505-3549,BURBANK    ,2480021012,2016,2530,2480-021-012,3307 W VERDUGO AVE  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1944,1944,986,3,1,1,20110526,452600.0,2007,113400.0,2007,566000.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,566000.0,7000.0,559000.0, ,3,3183,TRACT NO 9666 LOTS 39 AND LOT   40,3307, ,W,VERDUGO AVE, ,BURBANK CA,91505.0,20162480021012,34.16247468,-118.34007436,"VERDUGO AVE
(34.16247468, -118.34007436)"
91505-3549,BURBANK    ,2480021013,2016,2530,2480-021-013,3311 W VERDUGO AVE  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1944,1981,2224,5,2,1,19991201,202796.0,2000,248188.0,2000,450984.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,450984.0,0.0,450984.0, ,3,3183,TRACT NO 9666 LOTS 41 AND LOT   42,3311, ,W,VERDUGO AVE, ,BURBANK CA,91505.0,20162480021013,34.16242428,-118.34022809,"VERDUGO AVE
(34.16242428, -118.34022809)"
91505-3549,BURBANK    ,2480021014,2016,2530,2480-021-014,3315 W VERDUGO AVE  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1944,1990,2335,4,2,1,19931124,176164.0,1994,229913.0,1994,406077.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,406077.0,7000.0,399077.0, ,3,3183,TRACT NO 9666 LOTS 43 AND LOT   44,3315, ,W,VERDUGO AVE, ,BURBANK CA,91505.0,20162480021014,34.16237222,-118.34038293,"VERDUGO AVE
(34.16237222, -118.34038293)"
91505-3549,BURBANK    ,2480021015,2016,2530,2480-021-015,3321 W VERDUGO AVE  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1944,1947,1286,3,1,1,19970115,68316.0,1982,102578.0,1982,170894.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,170894.0,0.0,170894.0, ,3,3183,TRACT NO 9666 LOT   45,3321, ,W,VERDUGO AVE, ,BURBANK CA,91505.0,20162480021015,34.16231755,-118.34054921,"VERDUGO AVE
(34.16231755, -118.34054921)"
91505-2944,BURBANK    ,2480021016,2016,2530,2480-021-016,608 N LIMA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1940,1942,1502,2,1,1,20080610,188831.0,1998,121390.0,1998,310221.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,310221.0,7000.0,303221.0, ,3,3183,TRACT NO 9666 LOT   46,608, ,N,LIMA ST, ,BURBANK CA,91505.0,20162480021016,34.16261459,-118.34055969,"LIMA ST
(34.16261459, -118.34055969)"
91505-2944,BURBANK    ,2480021017,2016,2530,2480-021-017,612 N LIMA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1941,1944,1602,3,2,1,20130906,462339.0,2011,184308.0,2011,646647.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,646647.0,7000.0,639647.0, ,3,3183,TRACT NO 9666 LOT   47,612, ,N,LIMA ST, ,BURBANK CA,91505.0,20162480021017,34.1627426,-118.34062147,"LIMA ST
(34.16274260, -118.34062147)"
91505-2944,BURBANK    ,2480021018,2016,2530,2480-021-018,616 N LIMA ST  BURBANK CA  91505,SFR,0101,Residential,Single Family Residence, ,Pool,1,1936,1939,1270,3,1,1,20130814,41816.0,1975,45792.0,1975,87608.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,87608.0,7000.0,80608.0, ,3,3183,TRACT NO 9666 LOT   48,616, ,N,LIMA ST, ,BURBANK CA,91505.0,20162480021018,34.16286858,-118.3406835,"LIMA ST
(34.16286858, -118.34068350)"
91505-2944,BURBANK    ,2480021019,2016,2530,2480-021-019,620 N LIMA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1940,1940,1113,2,1,1,19881207,41816.0,1975,28030.0,1975,69846.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,69846.0,7000.0,62846.0, ,3,3183,TRACT NO 9666 LOT   49,620, ,N,LIMA ST, ,BURBANK CA,91505.0,20162480021019,34.16299649,-118.34074489,"LIMA ST
(34.16299649, -118.34074489)"
91505-2944,BURBANK    ,2480021020,2016,2530,2480-021-020,624 N LIMA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1940,1940,1099,2,1,1,20140609,505968.0,2008,126489.0,2008,632457.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,632457.0,0.0,632457.0, ,3,3183,TRACT NO 9666 LOT   50,624, ,N,LIMA ST, ,BURBANK CA,91505.0,20162480021020,34.16312402,-118.34080753,"LIMA ST
(34.16312402, -118.34080753)"
91505-2944,BURBANK    ,2480021021,2016,2530,2480-021-021,628 N LIMA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1940,1944,1194,2,1,1,20100623,167549.0,1996,75018.0,1996,242567.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,242567.0,0.0,242567.0, ,3,3183,TRACT NO 9666 LOT   51,628, ,N,LIMA ST, ,BURBANK CA,91505.0,20162480021021,34.16325201,-118.34086926,"LIMA ST
(34.16325201, -118.34086926)"
91505-2944,BURBANK    ,2480021022,2016,2530,2480-021-022,634 N LIMA ST  BURBANK CA  91505,SFR,0101,Residential,Single Family Residence, ,Pool,1,1940,1946,1848,3,2,1,20140627,90695.0,1987,165541.0,1987,256236.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,256236.0,7000.0,249236.0, ,3,3183,TRACT NO 9666 LOT   52,634, ,N,LIMA ST, ,BURBANK CA,91505.0,20162480021022,34.16337948,-118.34092936,"LIMA ST
(34.16337948, -118.34092936)"
91505-2944,BURBANK    ,2480021023,2016,2530,2480-021-023,638 N LIMA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1941,1944,1055,2,2,1,20110929,311754.0,1990,58193.0,1990,369947.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,369947.0,0.0,369947.0, ,3,3183,TRACT NO 9666 LOT   53,638, ,N,LIMA ST, ,BURBANK CA,91505.0,20162480021023,34.16350699,-118.34099168,"LIMA ST
(34.16350699, -118.34099168)"
91505-2944,BURBANK    ,2480021024,2016,2530,2480-021-024,640 N LIMA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1938,1957,1458,3,2,1,20040802,61720.0,1986,176626.0,1986,238346.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,238346.0,7000.0,231346.0, ,3,3183,TRACT NO 9666 LOT   54,640, ,N,LIMA ST, ,BURBANK CA,91505.0,20162480021024,34.16363526,-118.3410539,"LIMA ST
(34.16363526, -118.34105390)"
91505-2946,BURBANK    ,2480021025,2016,2530,2480-021-025,700 N LIMA ST  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1934,1940,1812,4,2,1,20031215,259665.0,2000,240188.0,2000,499853.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,499853.0,7000.0,492853.0, ,3,3183,TRACT NO 9666 LOT   55,700, ,N,LIMA ST, ,BURBANK CA,91505.0,20162480021025,34.16376217,-118.34111242,"LIMA ST
(34.16376217, -118.34111242)"
91505-2901,BURBANK    ,2480022001,2016,2530,2480-022-001,3200 W CLARK AVE  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1945,1983,1918,3,2,1,20120614,403194.0,2012,270564.0,2012,673758.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,673758.0,7000.0,666758.0, ,3,3183,TRACT # 13180 LOT   22,3200, ,W,CLARK AVE, ,BURBANK CA,91505.0,20162480022001,34.16588396,-118.34035972,"CLARK AVE
(34.16588396, -118.34035972)"
91505-3258,BURBANK    ,2480022002,2016,2530,2480-022-002,673 N ROSEMARY LN  BURBANK CA  91505,R-I,0300,Residential,Three Units (Any Combination),4 Stories or Less, ,1,1944,1944,2418,6,3,3,20130716,182426.0,1975,120583.0,1975,303009.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,303009.0,0.0,303009.0, ,3,3414,TRACT # 13180 LOT   23,673, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480022002,34.16574155,-118.34023296,"ROSEMARY LN
(34.16574155, -118.34023296)"
91505-3258,BURBANK    ,2480022003,2016,2530,2480-022-003,657 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1944,3224,8,4,4,20000306,44299.0,1975,55479.0,1975,99778.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,99778.0,0.0,99778.0, ,3,3414,TRACT # 13180 LOT   24,657, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480022003,34.16560194,-118.34012696,"ROSEMARY LN
(34.16560194, -118.34012696)"
91505-3258,BURBANK    ,2480022004,2016,2530,2480-022-004,649 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1944,3224,8,4,4,19900711,539374.0,1991,100551.0,1991,639925.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,639925.0,0.0,639925.0, ,3,3414,TRACT # 13180 LOT   25,649, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480022004,34.16545528,-118.34003788,"ROSEMARY LN
(34.16545528, -118.34003788)"
91505-3258,BURBANK    ,2480022005,2016,2530,2480-022-005,641 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1944,3224,8,4,4,20120611,197342.0,2000,296019.0,2000,493361.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,493361.0,0.0,493361.0, ,3,3414,TRACT # 13180 LOT   26,641, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480022005,34.16530672,-118.33995874,"ROSEMARY LN
(34.16530672, -118.33995874)"
91505-3258,BURBANK    ,2480022006,2016,2530,2480-022-006,633 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1944,3224,8,4,4,20131119,714518.0,2014,461848.0,2014,1176366.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,1176366.0,0.0,1176366.0, ,3,3414,TRACT # 13180 LOT   27,633, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480022006,34.16515311,-118.33988557,"ROSEMARY LN
(34.16515311, -118.33988557)"
91505-3258,BURBANK    ,2480022007,2016,2530,2480-022-007,625 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1944,3224,8,4,4,20000306,47819.0,1975,52993.0,1975,100812.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,100812.0,0.0,100812.0, ,3,3414,TRACT # 13180 LOT   28,625, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480022007,34.16500037,-118.33980903,"ROSEMARY LN
(34.16500037, -118.33980903)"
91505-3258,BURBANK    ,2480022008,2016,2530,2480-022-008,617 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1944,3224,8,4,4,20131125,590254.0,2014,393502.0,2014,983756.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,983756.0,0.0,983756.0, ,3,3414,TRACT # 13180 LOT   29,617, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480022008,34.16484759,-118.33973536,"ROSEMARY LN
(34.16484759, -118.33973536)"
91505-3258,BURBANK    ,2480022009,2016,2530,2480-022-009,609 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1944,3224,8,4,4,20120611,127333.0,1986,297411.0,1986,424744.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,424744.0,0.0,424744.0, ,3,3414,TRACT NO 13180 LOT   30,609, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480022009,34.16469503,-118.33966003,"ROSEMARY LN
(34.16469503, -118.33966003)"
91505-3258,BURBANK    ,2480022010,2016,2530,2480-022-010,601 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1944,3224,8,4,4,20050113,720626.0,2004,222189.0,2004,942815.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,942815.0,0.0,942815.0, ,3,3414,TRACT # 13180 LOT   31,601, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480022010,34.16454237,-118.33958628,"ROSEMARY LN
(34.16454237, -118.33958628)"
 ,BURBANK    ,2480022270,2016,2532,2480-022-270,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,19700000,29780.0,1978,0.0,1978,29780.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,29780.0,0.0,29780.0,Public Entity (Green Code),22,22811,TRACT NO 13180 LOT   60,0, , , , , ,,20162480022270,34.16518781,-118.34069293,"(34.16518781, -118.34069293)"
 ,BURBANK    ,2480022900,2016,2530,2480-022-900,,OTH,8800,Miscellaneous,Government Owned Property, , ,0,0,0,0,0,0,0,19440502,0.0,1975,0.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,Public (non-taxable government-owned),3,3900,"TRACT NO 13180 LOTS 54,55,56,57,58,59, 61,62 AND LOT 63  ",0, , , , , ,,20162480022900,34.16503475,-118.34047688,"(34.16503475, -118.34047688)"
91505-3256,BURBANK    ,2480023001,2016,2530,2480-023-001,555 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1944,3224,8,4,4,20111115,64274.0,1977,74740.0,1977,139014.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,139014.0,0.0,139014.0, ,3,3414,TRACT # 13180 LOT   32,555, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480023001,34.16439125,-118.33951037,"ROSEMARY LN
(34.16439125, -118.33951037)"
91505-3256,BURBANK    ,2480023002,2016,2530,2480-023-002,547 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1948,3532,9,5,4,20150701,47819.0,1975,78664.0,1975,126483.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,126483.0,0.0,126483.0, ,3,3414,TRACT # 13180 LOT   33,547, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480023002,34.16423839,-118.33943714,"ROSEMARY LN
(34.16423839, -118.33943714)"
91505-3256,BURBANK    ,2480023003,2016,2530,2480-023-003,539 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1944,3224,8,4,4,20011106,395816.0,1987,32974.0,1987,428790.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,428790.0,0.0,428790.0, ,3,3414,TRACT # 13180 LOT   34,539, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480023003,34.16408363,-118.33936221,"ROSEMARY LN
(34.16408363, -118.33936221)"
91505-3256,BURBANK    ,2480023004,2016,2530,2480-023-004,531 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1947,3224,8,4,4,20150701,198640.0,1999,218503.0,1999,417143.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,417143.0,0.0,417143.0, ,3,3414,TRACT # 13180 LOT   35,531, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480023004,34.16392979,-118.33928724,"ROSEMARY LN
(34.16392979, -118.33928724)"
91505-3256,BURBANK    ,2480023005,2016,2530,2480-023-005,523 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1944,3224,8,4,4,20130307,823900.0,2008,246100.0,2008,1070000.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,1070000.0,0.0,1070000.0, ,3,3414,TRACT # 13180 LOT   36,523, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480023005,34.16377805,-118.33921125,"ROSEMARY LN
(34.16377805, -118.33921125)"
91505-3256,BURBANK    ,2480023006,2016,2530,2480-023-006,515 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1944,3224,8,4,4,20070822,63016.0,1978,69647.0,1978,132663.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,132663.0,0.0,132663.0, ,3,3414,TRACT # 13180 LOT   37,515, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480023006,34.16362656,-118.33914123,"ROSEMARY LN
(34.16362656, -118.33914123)"
 ,BURBANK    ,2480023270,2016,2532,2480-023-270,,VAC,010V,Residential,Single Family Residence, ,Vacant Land,0,0,0,0,0,0,0,19700000,29780.0,1978,0.0,1978,29780.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,29780.0,0.0,29780.0,Public Entity (Green Code),22,22811,TRACT NO 13180 LOT   52,0, , , , , ,,20162480023270,34.16400098,-118.34013246,"(34.16400098, -118.34013246)"
 ,BURBANK    ,2480023900,2016,2530,2480-023-900,,OTH,8800,Miscellaneous,Government Owned Property, , ,0,0,0,0,0,0,0,19440502,0.0,1975,0.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,Public (non-taxable government-owned),3,3900,"TRACT NO 13180 LOTS 38,39,40,41,42,43, 44,45,46,49,50,51,53 AND LOT COM AT MOST N COR OF LOT 48 TH S 66¢58'55'' W 118.98 FT TH S 22¢59'47'' E TO SE LINE OF LOT 47 TH NE THEREON 123.67 FT TH NW ON NE LINE OF SD LOTS 47 AND 48 TO BEG PART OF LOTS 47 AND LOT 48  ",0, , , , , ,,20162480023900,34.16329668,-118.3393152,"(34.16329668, -118.33931520)"
 ,BURBANK    ,2480023901,2016,2530,2480-023-901,,OTH,8800,Miscellaneous,Government Owned Property, , ,0,0,0,0,0,0,0,19490406,0.0,1975,0.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,Public (non-taxable government-owned),3,3900,TRACT NO 13180 SW 51 FT OF LOTS 47 AND LOT 48,0, , , , , ,,20162480023901,34.16329033,-118.33986766,"(34.16329033, -118.33986766)"
91505-3257,BURBANK    ,2480024001,2016,2530,2480-024-001,600 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1944,3224,8,4,4,20000306,43056.0,1975,56515.0,1975,99571.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,99571.0,0.0,99571.0, ,3,3414,TRACT # 13180 LOT   10,600, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480024001,34.16465761,-118.33875047,"ROSEMARY LN
(34.16465761, -118.33875047)"
91505-3257,BURBANK    ,2480024002,2016,2530,2480-024-002,608 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1944,3224,8,4,4,20000306,43056.0,1975,56515.0,1975,99571.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,99571.0,0.0,99571.0, ,3,3414,TRACT # 13180 LOT   11,608, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480024002,34.16480983,-118.33882463,"ROSEMARY LN
(34.16480983, -118.33882463)"
91505-3257,BURBANK    ,2480024003,2016,2530,2480-024-003,616 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1944,3198,8,4,4,20080117,209234.0,1999,231085.0,1999,440319.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,440319.0,0.0,440319.0, ,3,3414,TRACT # 13180 LOT   12,616, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480024003,34.16496065,-118.33889703,"ROSEMARY LN
(34.16496065, -118.33889703)"
91505-3257,BURBANK    ,2480024004,2016,2530,2480-024-004,624 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1944,3198,8,4,4,20070103,307896.0,1999,132426.0,1999,440322.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,440322.0,0.0,440322.0, ,3,3414,TRACT # 13180 LOT   13,624, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480024004,34.16511246,-118.33897062,"ROSEMARY LN
(34.16511246, -118.33897062)"
91505-3257,BURBANK    ,2480024005,2016,2530,2480-024-005,632 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1944,3224,8,4,4,20000306,43056.0,1975,56515.0,1975,99571.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,99571.0,0.0,99571.0, ,3,3414,TRACT # 13180 LOT   14,632, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480024005,34.16526866,-118.33904305,"ROSEMARY LN
(34.16526866, -118.33904305)"
91505-3257,BURBANK    ,2480024006,2016,2530,2480-024-006,640 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1944,3224,8,4,4,20121120,270460.0,2013,353679.0,2013,624139.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,624139.0,0.0,624139.0, ,3,3414,TRACT # 13180 LOT   15,640, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480024006,34.16542166,-118.3391182,"ROSEMARY LN
(34.16542166, -118.33911820)"
91505-3257,BURBANK    ,2480024007,2016,2530,2480-024-007,648 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1947,3685,8,4,4,20090813,941995.0,2005,217833.0,2005,1159828.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,1159828.0,0.0,1159828.0, ,3,3414,TRACT # 13180 LOT   16,648, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480024007,34.165572600000004,-118.33918948,"ROSEMARY LN
(34.16557260, -118.33918948)"
91505-3257,BURBANK    ,2480024008,2016,2530,2480-024-008,656 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1946,3738,8,5,4,20131120,43056.0,1975,67912.0,1975,110968.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,110968.0,0.0,110968.0, ,3,3414,TRACT # 13180 LOT   17,656, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480024008,34.16572267,-118.33926704,"ROSEMARY LN
(34.16572267, -118.33926704)"
91505-3257,BURBANK    ,2480024009,2016,2530,2480-024-009,664 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1944,3198,8,4,4,20000306,43056.0,1975,55686.0,1975,98742.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,98742.0,0.0,98742.0, ,3,3414,TRACT # 13180 LOT   18,664, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480024009,34.16586534,-118.33936681,"ROSEMARY LN
(34.16586534, -118.33936681)"
91505-3257,BURBANK    ,2480024010,2016,2530,2480-024-010,672 N ROSEMARY LN  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,1,1944,1944,3198,8,4,4,20130624,923523.0,2006,173155.0,2006,1096678.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,1096678.0,0.0,1096678.0, ,3,3414,TRACT # 13180 LOT   19,672, ,N,ROSEMARY LN, ,BURBANK CA,91505.0,20162480024010,34.16599728,-118.33950147,"ROSEMARY LN
(34.16599728, -118.33950147)"
